customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyRevenue,AnnualizedMonthlyRevenue,ChurnProbability,RiskSegment,ChurnProbabilityPct,RevenueAtRisk,AnnualRevenueAtRisk,CustomerValueTier
4922-CVPDX,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,1905.7,No,0,25-48,73.5,882.0,0.2177602198505485,Low Risk,21.78,16.005376159015313,192.06451390818376,Medium Value
1396-QWFBJ,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,Yes,1,13-24,74.05,888.5999999999999,0.608254272780446,High Risk,60.83,45.041228899392024,540.4947467927043,Medium Value
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,No,0,49-72,98.25,1179.0,0.6036375940136379,High Risk,60.36,59.30739361183993,711.6887233420791,High Value
1099-BTKWT,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3723.65,No,0,49-72,54.4,652.8,0.1840448634716412,Low Risk,18.4,10.01204057285728,120.14448687428737,Medium Value
5299-SJCZT,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,Yes,1,0-6,101.55,1218.6,0.8824239938685576,High Risk,88.24,89.61015657735203,1075.3218789282244,High Value
2018-PZKMU,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,970.45,No,0,7-12,103.1,1237.1999999999998,0.751563063764907,High Risk,75.16,77.4861518741619,929.8338224899428,High Value
7340-KEFQE,Female,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782.0,No,0,49-72,34.2,410.4,0.0280538485414966,Low Risk,2.81,0.9594416201191838,11.513299441430206,Low Value
4570-QHXHL,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,No,0,7-12,43.75,525.0,0.6823366720637333,High Risk,68.23,29.852229402788332,358.22675283345995,Low Value
2403-BCASL,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,4534.9,Yes,1,25-48,111.95,1343.4,0.55297227250611,Medium Risk,55.3,61.90524590705902,742.8629508847082,High Value
7392-YYPYJ,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,No,0,13-24,100.65,1207.8000000000002,0.8673881978698884,High Risk,86.74,87.30262211560428,1047.6314653872514,High Value
2898-LSJGD,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1157.05,Yes,1,13-24,55.95,671.4000000000001,0.4708125570296633,Medium Risk,47.08,26.341962565809663,316.10355078971594,Medium Value
2223-GDSHL,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,No,0,49-72,116.05,1392.6,0.1118359901583417,Low Risk,11.18,12.978566657875554,155.74279989450665,High Value
7359-PTSXY,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,45.75,Yes,1,0-6,45.75,549.0,0.6704177724999419,High Risk,67.04,30.671613091872345,368.05935710246814,Low Value
9470-RTWDV,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,2083.1,No,0,25-48,82.0,984.0,0.3182950538760306,Medium Risk,31.83,26.10019441783451,313.20233301401413,Medium Value
2176-OSJUV,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,4681.75,No,0,49-72,65.15,781.8000000000001,0.0166085168049775,Low Risk,1.66,1.0820448698442844,12.984538438131413,Medium Value
9348-YVOMK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,No,0,0-6,44.8,537.5999999999999,0.635778480984437,High Risk,63.58,28.482875948102777,341.79451137723333,Low Value
8104-OSKWT,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,1001.2,No,0,7-12,79.8,957.6,0.7881775900935643,High Risk,78.82,62.89657168946643,754.7588602735971,Medium Value
4521-YEEHE,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.85,1594.75,No,0,13-24,88.85,1066.1999999999998,0.8150397630252885,High Risk,81.5,72.41628294479688,868.9953953375625,High Value
4090-KPJIP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,No,0,0-6,74.95,899.4000000000001,0.879260000640064,High Risk,87.93,65.9005370479728,790.8064445756736,Medium Value
3786-WOVKF,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.85,7677.4,No,0,49-72,106.85,1282.1999999999998,0.3097624443348701,Medium Risk,30.98,33.09811717718087,397.1774061261704,High Value
4503-BDXBD,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,815.5,Yes,1,7-12,74.95,899.4000000000001,0.7384564187806489,High Risk,73.85,55.34730858760964,664.1677030513157,Medium Value
6086-ESGRL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,1,0-6,80.15,961.8,0.7891253959133399,High Risk,78.91,63.248400482454194,758.9808057894503,Medium Value
2592-HODOV,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,259.65,No,0,13-24,19.3,231.6,0.1516666306632461,Low Risk,15.17,2.9271659718006497,35.1259916616078,Low Value
3886-CERTZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,8109.8,Yes,1,49-72,109.25,1311.0,0.4044108093861021,Medium Risk,40.44,44.18188092543165,530.1825711051798,High Value
7995-ZHHNZ,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,No,0,25-48,56.1,673.2,0.1183801319853693,Low Risk,11.84,6.641125404379218,79.69350485255062,Medium Value
3824-RHKVR,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,340.35,No,0,13-24,19.7,236.4,0.2325805001968465,Low Risk,23.26,4.581835853877876,54.98203024653451,Low Value
5816-SCGFC,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,No,0,7-12,51.3,615.5999999999999,0.6109375066811814,High Risk,61.09,31.341094092744605,376.09312911293523,Medium Value
5989-AXPUC,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,No,0,49-72,118.6,1423.1999999999998,0.1058320514227567,Low Risk,10.58,12.551681298738945,150.62017558486735,High Value
4979-HPRFL,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,No,0,49-72,24.15,289.79999999999995,0.0156070892970873,Low Risk,1.56,0.37691120652465826,4.522934478295899,Low Value
8590-OHDIW,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,No,0,25-48,20.3,243.6,0.0484683071196251,Low Risk,4.85,0.9839066345283894,11.806879614340673,Low Value
8015-IHCGW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,No,0,49-72,115.5,1386.0,0.1532073397434727,Low Risk,15.32,17.695447740371097,212.34537288445318,High Value
2332-TODQS,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,No,0,25-48,25.05,300.6,0.0496231943802654,Low Risk,4.96,1.2430610192256482,14.916732230707778,Low Value
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,No,0,49-72,109.1,1309.1999999999998,0.7024402622000974,High Risk,70.24,76.63623260603062,919.6347912723675,High Value
8008-OTEZX,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,No,0,25-48,19.65,235.8,0.0555258080605048,Low Risk,5.55,1.0910821283889192,13.09298554066703,Low Value
2773-OVBPK,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,No,0,49-72,111.3,1335.6,0.1991151373890019,Low Risk,19.91,22.161514791395913,265.93817749675094,High Value
5999-LCXAO,Female,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,No,0,0-6,29.9,358.79999999999995,0.6093075914330098,High Risk,60.93,18.218296983846994,218.6195638061639,Low Value
5206-XZZQI,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4348.1,No,0,49-72,80.6,967.2,0.3662833787244657,Medium Risk,36.63,29.522440325191933,354.2692839023032,Medium Value
4803-LBYPN,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,No,0,25-48,20.8,249.6,0.1130677018556455,Low Risk,11.31,2.3518081985974266,28.22169838316912,Low Value
5759-RCVCB,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,108.95,Yes,1,0-6,35.2,422.4,0.7205214043397903,High Risk,72.05,25.36235343276062,304.3482411931275,Low Value
6372-RFVNS,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,Yes,1,0-6,78.8,945.6,0.8504820203964901,High Risk,85.05,67.01798320724342,804.215798486921,Medium Value
2139-FQHLM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1682.4,No,0,13-24,89.95,1079.4,0.6190321340059498,High Risk,61.9,55.68194045383519,668.1832854460223,High Value
8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,No,0,49-72,116.05,1392.6,0.1832857529740864,Low Risk,18.33,21.270311632642724,255.24373959171268,High Value
1093-YSWCA,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,No,0,7-12,19.55,234.6,0.0869211472816101,Low Risk,8.69,1.6993084293554774,20.39170115226573,Low Value
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,Yes,1,25-48,106.4,1276.8000000000002,0.7656149194998976,High Risk,76.56,81.4614274347891,977.5371292174692,High Value
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,874.8,Yes,1,13-24,49.4,592.8,0.4273236485490302,Medium Risk,42.73,21.109788238322093,253.3174588598651,Low Value
3882-IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,No,0,49-72,115.25,1383.0,0.0974613520373185,Low Risk,9.75,11.232420822300957,134.78904986761148,High Value
8749-TZYEC,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,No,0,49-72,24.8,297.6,0.0103113311644634,Low Risk,1.03,0.2557210128786923,3.0686521545443077,Low Value
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,No,0,25-48,19.9,238.8,0.0594639878083485,Low Risk,5.95,1.183333357386135,14.200000288633621,Low Value
3115-JPJDD,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,No,0,49-72,81.25,975.0,0.1767009499543726,Low Risk,17.67,14.356952183792774,172.2834262055133,Medium Value
5600-KTXFM,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,No,0,0-6,69.95,839.4000000000001,0.7154748907437279,High Risk,71.55,50.04746860752377,600.5696232902852,Medium Value
3871-IKPYH,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,Yes,1,0-6,69.1,829.1999999999999,0.8431070699349572,High Risk,84.31,58.25869853250554,699.1043823900665,Medium Value
6319-IEJWJ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,Yes,1,13-24,90.2,1082.4,0.8271789478954293,High Risk,82.72,74.61154110016773,895.3384932020127,High Value
9025-AOMKI,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Yes,1,0-6,93.55,1122.6,0.8814445836483288,High Risk,88.14,82.45914080030116,989.5096896036139,High Value
6339-TBELP,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,No,0,49-72,86.4,1036.8000000000002,0.1023339439682151,Low Risk,10.23,8.841652758853785,106.09983310624543,High Value
7964-YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No,0,13-24,66.3,795.5999999999999,0.3090201488287827,Medium Risk,30.9,20.48803586734829,245.8564304081795,Medium Value
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,No,0,49-72,94.65,1135.8000000000002,0.6250393449126788,High Risk,62.5,59.15997399598505,709.9196879518206,High Value
5275-SQEIZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,1,0-6,80.85,970.2,0.849347074052092,High Risk,84.93,68.66971093711163,824.0365312453396,Medium Value
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,Yes,1,25-48,82.05,984.6,0.4284362918754281,Medium Risk,42.84,35.15319774837887,421.83837298054647,Medium Value
9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No,0,25-48,72.1,865.1999999999999,0.1719164120332568,Low Risk,17.19,12.395173307597815,148.74207969117379,Medium Value
7950-XWOVN,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No,0,7-12,34.7,416.4,0.5762089437988874,Medium Risk,57.62,19.994450349821395,239.93340419785676,Low Value
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,1,0-6,20.55,246.6,0.4389182023617413,Medium Risk,43.89,9.019769058533784,108.23722870240542,Low Value
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,0,13-24,95.95,1151.4,0.7996730416527248,High Risk,79.97,76.72862834657894,920.7435401589473,High Value
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,49-72,44.8,537.5999999999999,0.1104816860975671,Low Risk,11.05,4.949579537171006,59.394954446052076,Low Value
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,0,49-72,109.4,1312.8000000000002,0.3068873466096941,Medium Risk,30.69,33.573475719100536,402.8817086292064,High Value
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,0,25-48,71.05,852.5999999999999,0.3208251479535102,Medium Risk,32.08,22.794626762096897,273.53552114516276,Medium Value
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,1,0-6,78.55,942.6,0.8963753151028945,High Risk,89.64,70.41028100133236,844.9233720159884,Medium Value
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,0,7-12,19.7,236.4,0.3041703705794331,Medium Risk,30.42,5.992156300414831,71.90587560497798,Low Value
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,0,7-12,40.25,483.0,0.2013043924740609,Low Risk,20.13,8.10250179708095,97.23002156497141,Low Value
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,0,49-72,19.85,238.2,0.0077546457362292,Low Risk,0.78,0.15392971786414963,1.8471566143697955,Low Value
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,0,7-12,68.25,819.0,0.4659692406585772,Medium Risk,46.6,31.802400674947894,381.62880809937474,Medium Value
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,0,0-6,20.15,241.8,0.4189158518841215,Medium Risk,41.89,8.441154415465048,101.29385298558057,Low Value
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,0,0-6,50.95,611.4000000000001,0.4696213434198412,Medium Risk,46.96,23.92720744724091,287.12648936689095,Medium Value
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,1,0-6,78.65,943.8,0.821096980452424,High Risk,82.11,64.57927751258315,774.9513301509978,Medium Value
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,0,13-24,25.15,301.79999999999995,0.6069150529632927,High Risk,60.69,15.263913582026811,183.16696298432174,Low Value
4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,0,7-12,20.25,243.0,0.3478321566963109,Medium Risk,34.78,7.043601173100296,84.52321407720355,Low Value
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,1,0-6,42.9,514.8,0.7518955718680761,High Risk,75.19,32.25632003314046,387.0758403976855,Low Value
8720-RQSBJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,0-6,44.0,528.0,0.7115342318233645,High Risk,71.15,31.307506200228037,375.69007440273646,Low Value
4537-CIBHB,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,0,7-12,20.25,243.0,0.1460989639592596,Low Risk,14.61,2.9585040201750066,35.50204824210008,Low Value
3815-SLMEF,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,Yes,1,0-6,34.25,411.0,0.5089668051246482,Medium Risk,50.9,17.4321130755192,209.18535690623042,Low Value
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,1,7-12,58.5,702.0,0.568798043513246,Medium Risk,56.88,33.274685545524896,399.2962265462987,Medium Value
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,0,0-6,55.8,669.5999999999999,0.420056884986711,Medium Risk,42.01,23.439174182258473,281.2700901871017,Medium Value
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,No,0,49-72,88.9,1066.8000000000002,0.2851473084404103,Low Risk,28.51,25.34959572035248,304.19514864422973,High Value
4495-LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,0,13-24,57.65,691.8,0.3299524657629287,Medium Risk,33.0,19.021759651232838,228.26111581479404,Medium Value
5655-JSMZM,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,1,49-72,96.2,1154.4,0.8038530074930036,High Risk,80.39,77.33065932082695,927.9679118499234,High Value
5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,0,49-72,79.15,949.8,0.0263676964485288,Low Risk,2.64,2.0870031739010546,25.044038086812655,Medium Value
9861-PDSZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,0,49-72,108.05,1296.6,0.1757249083499295,Low Risk,17.57,18.987076347209882,227.8449161665186,High Value
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,1,0-6,74.4,892.8000000000001,0.8085602735567647,High Risk,80.86,60.1568843526233,721.8826122314796,Medium Value
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,0,13-24,94.8,1137.6,0.9078380280611936,High Risk,90.78,86.06304506020115,1032.7565407224138,High Value
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,25-48,45.9,550.8,0.7345026445377635,High Risk,73.45,33.713671384283344,404.56405661140013,Low Value
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,1,0-6,105.3,1263.6,0.8983444484865273,High Risk,89.83,94.59567042563133,1135.1480451075759,High Value
2019-HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,0,49-72,102.6,1231.1999999999998,0.2869871758350055,Low Risk,28.7,29.444884240671563,353.3386108880587,High Value
4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes,1,13-24,73.85,886.1999999999999,0.7816935281268391,High Risk,78.17,57.72806705216706,692.7368046260048,Medium Value
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,0,49-72,61.35,736.2,0.137478847942205,Low Risk,13.75,8.434327321254276,101.21192785505131,Medium Value
7404-JLKQG,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,0,0-6,57.55,690.5999999999999,0.7011981830517385,High Risk,70.12,40.35395543462755,484.2474652155306,Medium Value
7421-ZLUPA,Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,0,7-12,29.25,351.0,0.6842466105727748,High Risk,68.42,20.014213359253663,240.17056031104397,Low Value
8972-HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Yes,1,7-12,84.55,1014.6,0.9100555353481738,High Risk,91.01,76.94519551368809,923.3423461642572,High Value
3274-NSDWE,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,0,49-72,19.6,235.2,0.0085967614935567,Low Risk,0.86,0.16849652527371134,2.021958303284536,Low Value
2632-IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,0,49-72,111.75,1341.0,0.0902310705337069,Low Risk,9.02,10.083322132141745,120.99986558570095,High Value
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,49-72,106.5,1278.0,0.61929597168761,High Risk,61.93,65.95502098473047,791.4602518167655,High Value
8915-NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,0,49-72,107.7,1292.4,0.1120476949701115,Low Risk,11.2,12.067536748281007,144.8104409793721,High Value
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,0,25-48,19.3,231.6,0.0769799861975353,Low Risk,7.7,1.4857137336124313,17.828564803349174,Low Value
